productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
632844,Hydrapple - 018/182,Hydrapple,https://tcgplayer-cdn.tcgplayer.com/product/632844_200w.jpg,3,24269,https://cpt.tcgcsv.com/V857,2026-03-09T17:34:17.6,1,,0.01,0.33,19.98,0.32,0.3,Reverse Holofoil,,018/182,Rare,Grass,170,Stage 2,"[G] Hydra Breath<br> Discard 6 Basic Grass Energy cards from your hand, and Knock Out your opponent's Active Pokémon. If you can't discard 6 cards in this way, this attack does nothing.",Rx2,3,[GCC] Whip Smash (140),
632844,Hydrapple - 018/182,Hydrapple,https://tcgplayer-cdn.tcgplayer.com/product/632844_200w.jpg,3,24269,https://cpt.tcgcsv.com/V857,2026-03-09T17:34:17.6,1,,0.01,0.19,19.98,0.12,0.04,Holofoil,,018/182,Rare,Grass,170,Stage 2,"[G] Hydra Breath<br> Discard 6 Basic Grass Energy cards from your hand, and Knock Out your opponent's Active Pokémon. If you can't discard 6 cards in this way, this attack does nothing.",Rx2,3,[GCC] Whip Smash (140),
632845,Team Rocket's Tarountula,Tarountula,https://tcgplayer-cdn.tcgplayer.com/product/632845_200w.jpg,3,24269,https://cpt.tcgcsv.com/W857,2026-04-13T20:17:20.06,1,,0.01,0.19,20.0,0.17,0.1,Normal,,019/182,Common,Grass,50,Basic,[G] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Rx2,1,,
632845,Team Rocket's Tarountula,Tarountula,https://tcgplayer-cdn.tcgplayer.com/product/632845_200w.jpg,3,24269,https://cpt.tcgcsv.com/W857,2026-04-13T20:17:20.06,1,,0.02,0.25,19.98,0.28,0.23,Reverse Holofoil,,019/182,Common,Grass,50,Basic,[G] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Rx2,1,,
632846,Team Rocket's Spidops - 020/182,Spidops,https://tcgplayer-cdn.tcgplayer.com/product/632846_200w.jpg,3,24269,https://cpt.tcgcsv.com/X857,2026-02-17T12:24:40.507,1,"<strong>Ability: Charging Up</strong> Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokémon.",0.01,0.25,19.98,0.27,0.1,Holofoil,,020/182,Rare,Grass,130,Stage 1,[GC] Rocket Rush (30x)<br> This attack does 30 damage for each of your Team Rocket's Pokémon in play.,Rx2,2,,
632846,Team Rocket's Spidops - 020/182,Spidops,https://tcgplayer-cdn.tcgplayer.com/product/632846_200w.jpg,3,24269,https://cpt.tcgcsv.com/X857,2026-02-17T12:24:40.507,1,"<strong>Ability: Charging Up</strong> Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokémon.",0.01,0.34,19.98,0.34,0.33,Reverse Holofoil,,020/182,Rare,Grass,130,Stage 1,[GC] Rocket Rush (30x)<br> This attack does 30 damage for each of your Team Rocket's Pokémon in play.,Rx2,2,,
632847,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/632847_200w.jpg,3,24269,https://cpt.tcgcsv.com/Z857,2026-02-16T14:20:01.577,1,,0.03,0.19,19.98,0.16,0.04,Reverse Holofoil,,024/182,Common,Grass,40,Basic,[C] Collect<br> Draw a card.,Rx2,1,[G] Rollout (10),
632847,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/632847_200w.jpg,3,24269,https://cpt.tcgcsv.com/Z857,2026-02-16T14:20:01.577,1,,0.01,0.1,69.5,0.07,0.01,Normal,,024/182,Common,Grass,40,Basic,[C] Collect<br> Draw a card.,Rx2,1,[G] Rollout (10),
632848,Rabsca ex,Rabsca,https://tcgplayer-cdn.tcgplayer.com/product/632848_200w.jpg,3,24269,https://cpt.tcgcsv.com/-857,2026-03-11T16:14:27.44,1,,0.1,0.75,4321.0,0.57,1.06,Holofoil,,025/182,Double Rare,Grass,250,Stage 1,[C] Upside-Down Draw<br> Draw 3 cards from the bottom of your deck.,Rx2,1,[GCC] Psychic (20+)<br> This attack does 90 more damage for each Energy attached to your opponent's Active Pokémon.,
632849,Teal Mask Ogerpon,Teal Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632849_200w.jpg,3,24269,https://cpt.tcgcsv.com/_857,2026-02-09T15:59:04.423,1,,0.01,0.15,19.98,0.1,0.01,Normal,,026/182,Uncommon,Grass,110,Basic,"[C] Grass Kagura<br> Search your deck for a Basic Grass Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Rx2,1,"[GGC] Ogre's Hammer (120)<br> During your next turn, this Pokémon can't use Ogre's Hammer.",
632849,Teal Mask Ogerpon,Teal Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632849_200w.jpg,3,24269,https://cpt.tcgcsv.com/_857,2026-02-09T15:59:04.423,1,,0.08,0.3,19.98,0.31,0.24,Reverse Holofoil,,026/182,Uncommon,Grass,110,Basic,"[C] Grass Kagura<br> Search your deck for a Basic Grass Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Rx2,1,"[GGC] Ogre's Hammer (120)<br> During your next turn, this Pokémon can't use Ogre's Hammer.",
632850,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/632850_200w.jpg,3,24269,https://cpt.tcgcsv.com/0957,2026-02-09T23:51:28.12,1,,0.01,0.24,24.0,0.24,0.09,Reverse Holofoil,,027/182,Common,Fire,80,Basic,[R] Live Coal (10),Wx2,2,[CC] Dig Claws (20),
632850,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/632850_200w.jpg,3,24269,https://cpt.tcgcsv.com/0957,2026-02-09T23:51:28.12,1,,0.01,0.15,19.98,0.09,0.01,Normal,,027/182,Common,Fire,80,Basic,[R] Live Coal (10),Wx2,2,[CC] Dig Claws (20),
632851,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/632851_200w.jpg,3,24269,https://cpt.tcgcsv.com/2957,2026-02-17T15:03:27.867,1,,0.01,0.16,19.98,0.12,0.01,Normal,,028/182,Uncommon,Fire,140,Stage 1,[CC] Flare (50),Wx2,3,"[RCC] Punishing Fang (100+)<br> If your opponent's Active Pokémon is a Darkness Pokémon, this attack does 100 more damage.",
632851,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/632851_200w.jpg,3,24269,https://cpt.tcgcsv.com/2957,2026-02-17T15:03:27.867,1,,0.08,0.34,19.98,0.34,0.33,Reverse Holofoil,,028/182,Uncommon,Fire,140,Stage 1,[CC] Flare (50),Wx2,3,"[RCC] Punishing Fang (100+)<br> If your opponent's Active Pokémon is a Darkness Pokémon, this attack does 100 more damage.",
632852,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/632852_200w.jpg,3,24269,https://cpt.tcgcsv.com/3957,2026-02-09T15:50:53.18,1,,0.01,0.17,19.98,0.14,0.01,Normal,,029/182,Common,Fire,70,Basic,[C] Double Headbutt (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Wx2,1,,
632852,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/632852_200w.jpg,3,24269,https://cpt.tcgcsv.com/3957,2026-02-09T15:50:53.18,1,,0.03,0.24,19.98,0.23,0.1,Reverse Holofoil,,029/182,Common,Fire,70,Basic,[C] Double Headbutt (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Wx2,1,,
632853,Rapidash - 030/182,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/632853_200w.jpg,3,24269,https://cpt.tcgcsv.com/5957,2026-03-11T13:20:24.44,1,"<strong>Ability: Hurried Gait</strong> Once during your turn, you may draw a card.",0.01,0.15,19.98,0.11,0.01,Normal,,030/182,Uncommon,Fire,110,Stage 1,[RC] Fire Mane (60),Wx2,1,,
632853,Rapidash - 030/182,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/632853_200w.jpg,3,24269,https://cpt.tcgcsv.com/5957,2026-03-11T13:20:24.44,1,"<strong>Ability: Hurried Gait</strong> Once during your turn, you may draw a card.",0.05,0.35,19.98,0.31,0.34,Reverse Holofoil,,030/182,Uncommon,Fire,110,Stage 1,[RC] Fire Mane (60),Wx2,1,,
632854,Ethan's Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/632854_200w.jpg,3,24269,https://cpt.tcgcsv.com/6957,2026-02-13T17:04:39.807,1,,0.01,0.18,20.0,0.17,0.01,Normal,,032/182,Common,Fire,70,Basic,[R] Ember (30)<br> Discard an Energy from this Pokémon.,Wx2,1,,
632854,Ethan's Cyndaquil,Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/632854_200w.jpg,3,24269,https://cpt.tcgcsv.com/6957,2026-02-13T17:04:39.807,1,,0.02,0.27,20.0,0.27,0.09,Reverse Holofoil,,032/182,Common,Fire,70,Basic,[R] Ember (30)<br> Discard an Energy from this Pokémon.,Wx2,1,,
632855,Ethan's Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/632855_200w.jpg,3,24269,https://cpt.tcgcsv.com/7957,2026-02-16T12:40:06.53,1,"<strong>Ability: Bonded by the Journey</strong> Once during your turn, you may search your deck for an Ethan's Adventure card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.29,50.0,0.29,0.23,Reverse Holofoil,,033/182,Common,Fire,100,Stage 1,[R] Combustion (40),Wx2,1,,
632855,Ethan's Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/632855_200w.jpg,3,24269,https://cpt.tcgcsv.com/7957,2026-02-16T12:40:06.53,1,"<strong>Ability: Bonded by the Journey</strong> Once during your turn, you may search your deck for an Ethan's Adventure card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.24,19.98,0.21,0.08,Normal,,033/182,Common,Fire,100,Stage 1,[R] Combustion (40),Wx2,1,,
632856,Team Rocket's Houndour,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/632856_200w.jpg,3,24269,https://cpt.tcgcsv.com/8957,2026-02-16T14:20:59.307,1,,0.01,0.15,69.5,0.15,0.01,Normal,,037/182,Common,Fire,70,Basic,[R] Steady Firebreathing (20),Wx2,1,,
632856,Team Rocket's Houndour,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/632856_200w.jpg,3,24269,https://cpt.tcgcsv.com/8957,2026-02-16T14:20:59.307,1,,0.01,0.2,19.98,0.2,0.06,Reverse Holofoil,,037/182,Common,Fire,70,Basic,[R] Steady Firebreathing (20),Wx2,1,,
632857,Team Rocket's Houndoom - 038/182,Houndoom,https://tcgplayer-cdn.tcgplayer.com/product/632857_200w.jpg,3,24269,https://cpt.tcgcsv.com/9957,2026-02-13T17:11:40.82,1,,0.01,0.15,69.5,0.11,0.01,Normal,,038/182,Uncommon,Fire,130,Stage 1,[R] Cruel Coal<br> Your opponent's Active Pokémon is now Burned and Confused.,Wx2,2,[RC] Scorching Fire (120)<br> Discard an Energy from this Pokémon.,
632857,Team Rocket's Houndoom - 038/182,Houndoom,https://tcgplayer-cdn.tcgplayer.com/product/632857_200w.jpg,3,24269,https://cpt.tcgcsv.com/9957,2026-02-13T17:11:40.82,1,,0.08,0.32,20.0,0.32,0.28,Reverse Holofoil,,038/182,Uncommon,Fire,130,Stage 1,[R] Cruel Coal<br> Your opponent's Active Pokémon is now Burned and Confused.,Wx2,2,[RC] Scorching Fire (120)<br> Discard an Energy from this Pokémon.,
632858,Ethan's Ho-Oh ex - 039/182,Ho-Oh,https://tcgplayer-cdn.tcgplayer.com/product/632858_200w.jpg,3,24269,https://cpt.tcgcsv.com/b957,2026-03-09T17:33:33.273,1,"<strong>Ability: Golden Flame</strong> Once during your turn, you may attach up to 2 Basic Fire Energy cards from your hand to 1 of your Benched Ethan's Pokémon.",0.1,0.86,4321.0,0.79,1.29,Holofoil,,039/182,Double Rare,Fire,230,Basic,[RRRR] Shining Feathers (160)<br> Heal 50 damage from each of your Pokémon.,Wx2,2,,
632859,Torchic,Torchic,https://tcgplayer-cdn.tcgplayer.com/product/632859_200w.jpg,3,24269,https://cpt.tcgcsv.com/c957,2026-02-09T16:16:19.67,1,,0.01,0.25,19.98,0.26,0.3,Reverse Holofoil,,040/182,Common,Fire,70,Basic,[C] Collect<br> Draw a card.,Wx2,1,[R] Combustion (10),
632859,Torchic,Torchic,https://tcgplayer-cdn.tcgplayer.com/product/632859_200w.jpg,3,24269,https://cpt.tcgcsv.com/c957,2026-02-09T16:16:19.67,1,,0.01,0.19,20.0,0.15,,Normal,,040/182,Common,Fire,70,Basic,[C] Collect<br> Draw a card.,Wx2,1,[R] Combustion (10),
632860,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/632860_200w.jpg,3,24269,https://cpt.tcgcsv.com/d957,2026-02-13T17:02:30.44,1,,0.01,0.21,20.0,0.21,,Normal,,041/182,Common,Fire,100,Stage 1,[C] Combustion (20),Wx2,2,[RC] Double Kick (40x)<br> Flip 2 coins. This attack does 40 damage for each heads.,
632860,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/632860_200w.jpg,3,24269,https://cpt.tcgcsv.com/d957,2026-02-13T17:02:30.44,1,,0.01,0.28,19.98,0.27,,Reverse Holofoil,,041/182,Common,Fire,100,Stage 1,[C] Combustion (20),Wx2,2,[RC] Double Kick (40x)<br> Flip 2 coins. This attack does 40 damage for each heads.,
632861,Blaziken - 042/182,Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/632861_200w.jpg,3,24269,https://cpt.tcgcsv.com/f957,2026-02-17T15:05:09.423,1,,0.1,0.35,20.0,0.34,0.37,Reverse Holofoil,,042/182,Rare,Fire,170,Stage 2,[CC] Heat Blast (70),Wx2,2,[RRC] Inferno Kick Flurry (120)<br> Discard 2 Energy from this Pokémon. This attack also does 120 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
632861,Blaziken - 042/182,Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/632861_200w.jpg,3,24269,https://cpt.tcgcsv.com/f957,2026-02-17T15:05:09.423,1,,0.01,0.25,20.0,0.25,0.1,Holofoil,,042/182,Rare,Fire,170,Stage 2,[CC] Heat Blast (70),Wx2,2,[RRC] Inferno Kick Flurry (120)<br> Discard 2 Energy from this Pokémon. This attack also does 120 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
632862,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632862_200w.jpg,3,24269,https://cpt.tcgcsv.com/g957,2026-02-13T17:05:42.08,1,,0.01,0.2,24.0,0.2,0.09,Reverse Holofoil,,043/182,Common,Fire,80,Basic,[R] Singe<br> Your opponent's Active Pokémon is now Burned.,Wx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632862,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632862_200w.jpg,3,24269,https://cpt.tcgcsv.com/g957,2026-02-13T17:05:42.08,1,,0.01,0.16,69.5,0.15,0.01,Normal,,043/182,Common,Fire,80,Basic,[R] Singe<br> Your opponent's Active Pokémon is now Burned.,Wx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632863,Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632863_200w.jpg,3,24269,https://cpt.tcgcsv.com/h957,2026-02-16T13:03:41.12,1,,0.05,0.34,19.98,0.36,0.24,Reverse Holofoil,,044/182,Uncommon,Fire,110,Basic,"[C] Fire Kagura<br> Search your deck for a Basic Fire Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Wx2,1,[RRC] Searing Flame (80)<br> Your opponent's Active Pokémon is now Burned.,
632863,Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632863_200w.jpg,3,24269,https://cpt.tcgcsv.com/h957,2026-02-16T13:03:41.12,1,,0.01,0.15,19.98,0.08,0.01,Normal,,044/182,Uncommon,Fire,110,Basic,"[C] Fire Kagura<br> Search your deck for a Basic Fire Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Wx2,1,[RRC] Searing Flame (80)<br> Your opponent's Active Pokémon is now Burned.,
632864,Team Rocket's Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/632864_200w.jpg,3,24269,https://cpt.tcgcsv.com/j957,2026-02-17T12:22:04.737,1,<strong>Ability: Repelling Veil</strong> Prevent all effects of attacks used by your opponent's Pokémon done to your Basic Team Rocket's Pokémon in play. <em>(Existing effects are not removed. Damage is not an effect.)</em>,0.1,0.46,19.98,0.46,0.46,Reverse Holofoil,,051/182,Rare,Water,120,Basic,"[WCC] Dark Frost (60+)<br> If this Pokémon has any 182 attached, this attack does 60 more damage.",Lx2,1,,F-30
632864,Team Rocket's Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/632864_200w.jpg,3,24269,https://cpt.tcgcsv.com/j957,2026-02-17T12:22:04.737,1,<strong>Ability: Repelling Veil</strong> Prevent all effects of attacks used by your opponent's Pokémon done to your Basic Team Rocket's Pokémon in play. <em>(Existing effects are not removed. Damage is not an effect.)</em>,0.03,0.3,4321.0,0.3,0.1,Holofoil,,051/182,Rare,Water,120,Basic,"[WCC] Dark Frost (60+)<br> If this Pokémon has any 182 attached, this attack does 60 more damage.",Lx2,1,,F-30
632865,Cynthia's Feebas,Feebas,https://tcgplayer-cdn.tcgplayer.com/product/632865_200w.jpg,3,24269,https://cpt.tcgcsv.com/k957,2026-02-09T15:10:43.943,1,,0.01,0.15,20.0,0.12,0.01,Normal,,052/182,Common,Water,30,Basic,"[C] Undulate (10)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
632865,Cynthia's Feebas,Feebas,https://tcgplayer-cdn.tcgplayer.com/product/632865_200w.jpg,3,24269,https://cpt.tcgcsv.com/k957,2026-02-09T15:10:43.943,1,,0.03,0.34,19.98,0.34,0.32,Reverse Holofoil,,052/182,Common,Water,30,Basic,"[C] Undulate (10)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
632866,Cynthia's Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/632866_200w.jpg,3,24269,https://cpt.tcgcsv.com/l957,2026-02-09T15:11:02.097,1,,0.06,0.33,19.98,0.34,0.33,Reverse Holofoil,,053/182,Uncommon,Water,130,Stage 1,[WC] Aqua Split (60)<br> This attack also does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Lx2,2,,
632866,Cynthia's Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/632866_200w.jpg,3,24269,https://cpt.tcgcsv.com/l957,2026-02-09T15:11:02.097,1,,0.01,0.15,20.0,0.15,0.01,Normal,,053/182,Uncommon,Water,130,Stage 1,[WC] Aqua Split (60)<br> This attack also does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Lx2,2,,
632867,Clamperl - 054/182,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/632867_200w.jpg,3,24269,https://cpt.tcgcsv.com/m957,2026-02-09T15:09:31.167,1,,0.01,0.2,19.98,0.19,0.06,Reverse Holofoil,,054/182,Common,Water,60,Basic,"[W] Shell Press (10)<br> During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,2,,
632867,Clamperl - 054/182,Clamperl,https://tcgplayer-cdn.tcgplayer.com/product/632867_200w.jpg,3,24269,https://cpt.tcgcsv.com/m957,2026-02-09T15:09:31.167,1,,0.01,0.15,69.5,0.1,0.01,Normal,,054/182,Common,Water,60,Basic,"[W] Shell Press (10)<br> During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,2,,
632868,Huntail,Huntail,https://tcgplayer-cdn.tcgplayer.com/product/632868_200w.jpg,3,24269,https://cpt.tcgcsv.com/n957,2026-02-09T15:19:51.663,1,"<strong>Ability: Diver's Catch</strong> Whenever 1 of your Water Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, you may put all Basic Water Energy attached to that Pokémon into your hand instead of the discard pile.",0.01,0.15,20.0,0.08,0.01,Normal,,055/182,Uncommon,Water,110,Stage 1,[WCC] Wave Splash (80),Lx2,1,,
632868,Huntail,Huntail,https://tcgplayer-cdn.tcgplayer.com/product/632868_200w.jpg,3,24269,https://cpt.tcgcsv.com/n957,2026-02-09T15:19:51.663,1,"<strong>Ability: Diver's Catch</strong> Whenever 1 of your Water Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, you may put all Basic Water Energy attached to that Pokémon into your hand instead of the discard pile.",0.03,0.31,19.98,0.32,0.24,Reverse Holofoil,,055/182,Uncommon,Water,110,Stage 1,[WCC] Wave Splash (80),Lx2,1,,
632869,Gorebyss,Gorebyss,https://tcgplayer-cdn.tcgplayer.com/product/632869_200w.jpg,3,24269,https://cpt.tcgcsv.com/p957,2026-03-11T13:17:20.783,1,,0.01,0.31,20.0,0.32,0.1,Reverse Holofoil,,056/182,Rare,Water,90,Stage 1,"[W] Crescendo Wave (30x)<br> This attack does 30 damage for each Water Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokémon.",Lx2,1,,
632869,Gorebyss,Gorebyss,https://tcgplayer-cdn.tcgplayer.com/product/632869_200w.jpg,3,24269,https://cpt.tcgcsv.com/p957,2026-03-11T13:17:20.783,1,,0.01,0.17,24.0,0.1,0.04,Holofoil,,056/182,Rare,Water,90,Stage 1,"[W] Crescendo Wave (30x)<br> This attack does 30 damage for each Water Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokémon.",Lx2,1,,
632870,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/632870_200w.jpg,3,24269,https://cpt.tcgcsv.com/q957,2026-02-16T13:05:45.767,1,,0.01,0.19,19.98,0.08,0.04,Reverse Holofoil,,057/182,Common,Water,70,Basic,[C] Tail Whap (10),Lx2,1,[WCC] Wave Splash (30),
632870,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/632870_200w.jpg,3,24269,https://cpt.tcgcsv.com/q957,2026-02-16T13:05:45.767,1,,0.01,0.15,69.5,0.08,0.01,Normal,,057/182,Common,Water,70,Basic,[C] Tail Whap (10),Lx2,1,[WCC] Wave Splash (30),
632871,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/632871_200w.jpg,3,24269,https://cpt.tcgcsv.com/r957,2026-02-13T17:05:32.27,1,,0.03,0.3,19.98,0.32,0.27,Reverse Holofoil,,058/182,Uncommon,Water,120,Stage 1,[CC] Whirlpool (30)<br> Discard an Energy from your opponent's Active Pokémon.,Lx2,1,"[WCC] Aqua Slash (140)<br> During your next turn, this Pokémon can't attack.",
632871,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/632871_200w.jpg,3,24269,https://cpt.tcgcsv.com/r957,2026-02-13T17:05:32.27,1,,0.01,0.15,69.5,0.12,0.01,Normal,,058/182,Uncommon,Water,120,Stage 1,[CC] Whirlpool (30)<br> Discard an Energy from your opponent's Active Pokémon.,Lx2,1,"[WCC] Aqua Slash (140)<br> During your next turn, this Pokémon can't attack.",
632872,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/632872_200w.jpg,3,24269,https://cpt.tcgcsv.com/s957,2026-02-13T17:09:21.46,1,,0.02,0.25,20.0,0.26,0.1,Reverse Holofoil,,059/182,Common,Water,90,Basic,[CC] Light Punch (20),Mx2,3,[WCC] Icicle (50),
632872,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/632872_200w.jpg,3,24269,https://cpt.tcgcsv.com/s957,2026-02-13T17:09:21.46,1,,0.01,0.15,20.0,0.09,0.01,Normal,,059/182,Common,Water,90,Basic,[CC] Light Punch (20),Mx2,3,[WCC] Icicle (50),
632873,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/632873_200w.jpg,3,24269,https://cpt.tcgcsv.com/t957,2026-03-11T13:15:18.373,1,,0.04,0.31,19.98,0.32,0.25,Reverse Holofoil,,060/182,Uncommon,Water,150,Stage 1,[CCC] Lunge Out (90),Mx2,4,"[WWWC] Frozen Wood (120+)<br> If this Pokémon has 2 or more Grass Energy attached, this attack does 120 more damage.",
632873,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/632873_200w.jpg,3,24269,https://cpt.tcgcsv.com/t957,2026-03-11T13:15:18.373,1,,0.01,0.13,69.5,0.08,0.01,Normal,,060/182,Uncommon,Water,150,Stage 1,[CCC] Lunge Out (90),Mx2,4,"[WWWC] Frozen Wood (120+)<br> If this Pokémon has 2 or more Grass Energy attached, this attack does 120 more damage.",
632874,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632874_200w.jpg,3,24269,https://cpt.tcgcsv.com/v957,2026-02-16T12:51:24.703,1,,0.01,0.15,20.0,0.12,0.01,Normal,,061/182,Common,Water,80,Basic,[W] Manual Wash (20)<br> Heal 10 damage from each of your Pokémon.,Lx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632874,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632874_200w.jpg,3,24269,https://cpt.tcgcsv.com/v957,2026-02-16T12:51:24.703,1,,0.03,0.24,20.0,0.25,0.09,Reverse Holofoil,,061/182,Common,Water,80,Basic,[W] Manual Wash (20)<br> Heal 10 damage from each of your Pokémon.,Lx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632875,Arrokuda,Arrokuda,https://tcgplayer-cdn.tcgplayer.com/product/632875_200w.jpg,3,24269,https://cpt.tcgcsv.com/w957,2026-02-09T15:05:47.873,1,,0.01,0.21,20.0,0.22,0.07,Reverse Holofoil,,062/182,Common,Water,70,Basic,[W] Reckless Charge (30)<br> This Pokémon also does 10 damage to itself.,Lx2,1,,
632875,Arrokuda,Arrokuda,https://tcgplayer-cdn.tcgplayer.com/product/632875_200w.jpg,3,24269,https://cpt.tcgcsv.com/w957,2026-02-09T15:05:47.873,1,,0.01,0.12,19.98,0.09,0.01,Normal,,062/182,Common,Water,70,Basic,[W] Reckless Charge (30)<br> This Pokémon also does 10 damage to itself.,Lx2,1,,
632876,Barraskewda,Barraskewda,https://tcgplayer-cdn.tcgplayer.com/product/632876_200w.jpg,3,24269,https://cpt.tcgcsv.com/x957,2026-02-09T15:07:47.603,1,,0.05,0.31,19.98,0.31,0.27,Reverse Holofoil,,063/182,Uncommon,Water,130,Stage 1,[W] Sharp Fin (40),Lx2,1,"[WW] Dive (60)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",
632876,Barraskewda,Barraskewda,https://tcgplayer-cdn.tcgplayer.com/product/632876_200w.jpg,3,24269,https://cpt.tcgcsv.com/x957,2026-02-09T15:07:47.603,1,,0.01,0.14,20.0,0.13,0.01,Normal,,063/182,Uncommon,Water,130,Stage 1,[W] Sharp Fin (40),Lx2,1,"[WW] Dive (60)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",
