productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
610929,Journey Together Pokemon Center Elite Trainer Box (Exclusive),None,https://tcgplayer-cdn.tcgplayer.com/product/610929_200w.jpg,3,24073,https://cpt.tcgcsv.com/CnV6,2025-05-21T19:10:20.75,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>

•11 Pokémon TCG: Scarlet & Violet—Journey Together booster packs
<br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.

<br>• 1 full-art foil promo card featuring N’s Zorua with a Pokémon Center logo

<br>• 1 full-art foil promo card featuring N’s Zorua

<br>• 65 card sleeves

<br>• 45 Pokémon TCG Energy cards

<br>• A player’s guide to the Scarlet & Violet—Journey Together expansion

<br>• 6 damage-counter dice

<br>• 1 competition-legal coin-flip die

<br>• 2 plastic condition markers

<br>• A box to hold everything, with 4 dividers to keep it organized

<br>• A code card for Pokémon Trading Card Game Live",184.99,227.44,9696.0,189.96,,Normal,,,,,,,,,,,
610930,Journey Together Elite Trainer Box,None,https://tcgplayer-cdn.tcgplayer.com/product/610930_200w.jpg,3,24073,https://cpt.tcgcsv.com/DnV6,2025-05-21T19:10:00.257,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
•9 Pokémon TCG: Scarlet & Violet—Journey Together booster packs
<br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.

<br>• 1 full-art foil promo card featuring N’s Zorua

<br>• 65 card sleeves

<br>• 45 Pokémon TCG Energy cards

<br>• A player’s guide to the Scarlet & Violet—Journey Together expansion

<br>• 6 damage-counter dice

<br>• 1 competition-legal coin-flip die

<br>• 2 plastic condition markers

<br>• A box to hold everything, with 4 dividers to keep it organized

<br>• A code card for Pokémon Trading Card Game Live",100.0,124.98,1040.0,107.5,,Normal,,,,,,,,,,,
610931,Journey Together Booster Box,None,https://tcgplayer-cdn.tcgplayer.com/product/610931_200w.jpg,3,24073,https://cpt.tcgcsv.com/FnV6,2025-05-21T19:08:47.147,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!


<br><br>Each Journey Together booster box contains 36 Scarlet & Violet booster packs.",292.0,350.0,551.0,286.19,,Normal,,,,,,,,,,,
610934,Journey Together Sleeved Booster Pack,None,https://tcgplayer-cdn.tcgplayer.com/product/610934_200w.jpg,3,24073,https://cpt.tcgcsv.com/JnV6,2025-05-21T19:07:36.067,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each Journey Together Sleeved Booster Pack contains 10 random cards.",6.0,7.56,99.99,7.34,,Normal,196214108264,,,,,,,,,,
610935,Journey Together Booster Pack,None,https://tcgplayer-cdn.tcgplayer.com/product/610935_200w.jpg,3,24073,https://cpt.tcgcsv.com/KnV6,2025-07-01T18:34:02.79,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each Journey Together Booster Pack contains 10 random cards.",4.99,6.5,99.99,5.53,,Normal,0196214119031,,,,,,,,,,
610940,Journey Together 3 Pack Blister [Yanmega],None,https://tcgplayer-cdn.tcgplayer.com/product/610940_200w.jpg,3,24073,https://cpt.tcgcsv.com/QnV6,2025-05-21T19:08:37.17,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each blister comes with 3 Journey Together booster packs and a promotional card of Yanmega.",19.99,27.89,59.95,18.32,,Normal,,,,,,,,,,,
610948,Journey Together 3 Pack Blister [Scrafty],None,https://tcgplayer-cdn.tcgplayer.com/product/610948_200w.jpg,3,24073,https://cpt.tcgcsv.com/-nV6,2025-05-21T19:08:25.73,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each blister comes with 3 Journey Together booster packs and a promotional card of Yanmega.",19.99,26.9,59.95,21.08,,Normal,,,,,,,,,,,
610949,Journey Together Single Pack Blister [Scraggy],None,https://tcgplayer-cdn.tcgplayer.com/product/610949_200w.jpg,3,24073,https://cpt.tcgcsv.com/_nV6,2025-05-21T19:07:49.42,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each blister comes with 1 Journey Together booster pack, 1 coin, and a promotional card of Scraggy.",9.0,10.9,19.99,9.9,,Normal,,,,,,,,,,,
610950,Journey Together Single Pack Blister [Yanma],None,https://tcgplayer-cdn.tcgplayer.com/product/610950_200w.jpg,3,24073,https://cpt.tcgcsv.com/0pV6,2025-05-21T19:07:44.38,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Each blister comes with 1 Journey Together booster pack, 1 coin, and a promotional card of Yanma.",8.0,10.5,17.99,9.8,,Normal,,,,,,,,,,,
610951,Journey Together Premium Checklane Blister [Rhyperior],None,https://tcgplayer-cdn.tcgplayer.com/product/610951_200w.jpg,3,24073,https://cpt.tcgcsv.com/2pV6,2025-05-21T19:08:05.477,1,"Trainer’s Pokémon Break into Battle!
<br>With deep trust and steady guidance, Trainers help bring out the best in their Pokémon. The bond they share empowers them to act as one in battle as they push their strength to the limit, including as Pokémon ex! Team up with N’s Zoroark ex, Iono’s Bellibolt ex, Lillie’s Clefairy ex, Hop’s Zacian ex, and more Trainer's Pokémon, and discover the unstoppable power of friendship in the Pokémon TCG: Scarlet & Violet—Journey Together expansion!<br><br>
Product details: <br>
• 1 Journey Together booster pack<br>
• TCGO Code<br>
• Coin<br>
• 3 cards!",35.0,42.5,50.0,26.67,,Normal,,,,,,,,,,,
