productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
593294,Prismatic Evolutions Booster Pack,None,https://tcgplayer-cdn.tcgplayer.com/product/593294_200w.jpg,3,23821,https://cpt.tcgcsv.com/VkM6,2025-01-17T05:10:13.437,1,"Eevee & Friends Light Up with Stellar Colors!<br>
From fluffy and fiery to freezing and fanciful, Eevee and its many Evolutions hold a special place in the hearts of Pokémon Trainers across the land! Discover their unique new powers as Stellar Tera Pokémon ex, and look for treasure of your very own across a grand gathering of Pokémon ex from Paldea and beyond. Glittering gems and hidden patterns await at the end of the rainbow in the Pokémon TCG: Scarlet & Violet—Prismatic Evolutions expansion!

<br><br>
Each Scarlet & Violet—Prismatic Evolutions booster pack contains 10 random cards.",11.0,13.5,124.8,13.14,,Normal,,,,,,,,,,,
593324,Prismatic Evolutions Pokemon Center Elite Trainer Box (Exclusive),None,https://tcgplayer-cdn.tcgplayer.com/product/593324_200w.jpg,3,23821,https://cpt.tcgcsv.com/vlM6,2025-02-13T13:33:59.58,1,"Eevee & Friends Light Up with Stellar Colors!<br>
From fluffy and fiery to freezing and fanciful, Eevee and its many Evolutions hold a special place in the hearts of Pokémon Trainers across the land! Discover their unique new powers as Stellar Tera Pokémon ex, and look for treasure of your very own across a grand gathering of Pokémon ex from Paldea and beyond. Glittering gems and hidden patterns await at the end of the rainbow in the Pokémon TCG: Scarlet & Violet—Prismatic Evolutions expansion!

.<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Pokémon Center Elite Trainer Box includes:<br>
•11 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs<br>
       •Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.<br>
1 full-art foil promo card featuring Eevee with a Pokémon Center logo<br>
1 full-art foil promo card featuring Eevee<br>
• 65 card sleeves<br>
• 45 Pokémon TCG Energy cards<br>
• A player’s guide to the Scarlet & Violet—Prismatic Evolutions expansion
6 damage-counter dice<br>
• 1 competition-legal coin-flip die<br>
• 2 plastic condition markers<br>
• A box to hold everything, with 4 dividers to keep it organized<br>
• A code card for Pokémon Trading Card Game Live<br>",488.0,599.99,9999.0,541.78,,Normal,,,,,,,,,,,
593355,Prismatic Evolutions Elite Trainer Box,None,https://tcgplayer-cdn.tcgplayer.com/product/593355_200w.jpg,3,23821,https://cpt.tcgcsv.com/7mM6,2025-12-03T20:30:55.763,1,"Eevee & Friends Light Up with Stellar Colors!<br>
From fluffy and fiery to freezing and fanciful, Eevee and its many Evolutions hold a special place in the hearts of Pokémon Trainers across the land! Discover their unique new powers as Stellar Tera Pokémon ex, and look for treasure of your very own across a grand gathering of Pokémon ex from Paldea and beyond. Glittering gems and hidden patterns await at the end of the rainbow in the Pokémon TCG: Scarlet & Violet—Prismatic Evolutions expansion!

.<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Elite Trainer Box includes:<br>
• 9 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs.
<br>
• 1 full-art foil promo card featuring Eevee.
<br>
• 65 card sleeves featuring Eevee as a Stellar Tera Pokémon.
<br>
• 45 Pokémon TCG Energy cards.
<br>
• A player’s guide to the Scarlet & Violet—Prismatic Evolutions expansion.
<br>
• 6 damage-counter dice.
<br>
• 1 competition-legal coin-flip die.
<br>
• 2 plastic condition markers.
<br>
• A collector’s box to hold everything, with 4 dividers to keep it organized.
<br>
• A code card for Pokémon Trading Card Game Live.",157.16,199.99,2000.0,158.18,,Normal,,,,,,,,,,,
593356,Prismatic Evolutions Binder Collection,None,https://tcgplayer-cdn.tcgplayer.com/product/593356_200w.jpg,3,23821,https://cpt.tcgcsv.com/8mM6,2025-03-20T18:07:00.7,1,"How Many Pages Can You Fill?
<br>Just like a Pokédex, a binder makes it easy to keep track of your Pokémon collection! With this 9-pocket binder, you can show off up to 378 of your favorite Pokémon TCG cards. Get a head start filling it up with 5 booster packs from the special Scarlet & Violet—Prismatic Evolutions expansion!
<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Binder Collection includes:
<br>• A binder with 21 9-pocket pages
<br>• 5 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs",84.5,99.43,1199.99,92.65,,Normal,,,,,,,,,,,
593359,Prismatic Evolutions Poster Collection,None,https://tcgplayer-cdn.tcgplayer.com/product/593359_200w.jpg,3,23821,https://cpt.tcgcsv.com/cmM6,2025-01-17T05:10:13.437,1,"Discover a Rainbow of Eevee Friends!
<br>Eevee’s three Evolutions originally discovered in the Kanto region are beloved by Pokémon Trainers across the land, and now you can add them to your own collection as foil promo cards! You’ll also get a poster featuring the special Scarlet & Violet—Prismatic Evolutions expansion, along with three booster packs to open. The only question is which cards you’ll find inside them!
<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Poster Collection includes:
<br>• 3 foil promo cards featuring Flareon, Vaporeon, and Jolteon
<br>• 1 poster featuring 27 card illustrations of Eevee and its Evolutions
<br>• 3 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>• A code card for Pokémon TCG Live",19.99,39.99,499.99,35.82,,Normal,,,,,,,,,,,
593450,Prismatic Evolutions Tech Sticker Collection [Sylveon],None,https://tcgplayer-cdn.tcgplayer.com/product/593450_200w.jpg,3,23821,https://cpt.tcgcsv.com/0pM6,2025-01-17T05:10:13.437,1,"Stick Together with Eevee Evolutions!<br>
Cute yet majestic, Eevee’s three most recently discovered Evolutions should not be underestimated in battle! Join forces with Leafeon, Glaceon, or Sylveon as a foil promo card, then decorate your computer, tablet, or phone with durable tech stickers! You also get three booster packs from the special Scarlet & Violet—Prismatic Evolutions expansion, just waiting to be opened and added to your collection.
<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Tech Sticker Collection includes:
<br>• 1 foil promo card featuring Leafeon, Glaceon, or Sylveon
<br>• 1 tech sticker sheet
<br>• 3 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>• A code card for Pokémon TCG Live",32.99,40.99,149.99,36.38,,Normal,,,,,,,,,,,
593451,Prismatic Evolutions Tech Sticker Collection [Glaceon],None,https://tcgplayer-cdn.tcgplayer.com/product/593451_200w.jpg,3,23821,https://cpt.tcgcsv.com/2pM6,2025-01-17T05:10:13.437,1,"Stick Together with Eevee Evolutions!<br>
Cute yet majestic, Eevee’s three most recently discovered Evolutions should not be underestimated in battle! Join forces with Leafeon, Glaceon, or Sylveon as a foil promo card, then decorate your computer, tablet, or phone with durable tech stickers! You also get three booster packs from the special Scarlet & Violet—Prismatic Evolutions expansion, just waiting to be opened and added to your collection.
<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Tech Sticker Collection includes:
<br>• 1 foil promo card featuring Leafeon, Glaceon, or Sylveon
<br>• 1 tech sticker sheet
<br>• 3 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>• A code card for Pokémon TCG Live",28.99,42.5,149.99,33.84,,Normal,,,,,,,,,,,
593453,Prismatic Evolutions Tech Sticker Collection [Leafeon],None,https://tcgplayer-cdn.tcgplayer.com/product/593453_200w.jpg,3,23821,https://cpt.tcgcsv.com/5pM6,2025-01-17T05:10:13.437,1,"Stick Together with Eevee Evolutions!<br>
Cute yet majestic, Eevee’s three most recently discovered Evolutions should not be underestimated in battle! Join forces with Leafeon, Glaceon, or Sylveon as a foil promo card, then decorate your computer, tablet, or phone with durable tech stickers! You also get three booster packs from the special Scarlet & Violet—Prismatic Evolutions expansion, just waiting to be opened and added to your collection.
<br><br>

The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Tech Sticker Collection includes:
<br>• 1 foil promo card featuring Leafeon, Glaceon, or Sylveon
<br>• 1 tech sticker sheet
<br>• 3 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>• A code card for Pokémon TCG Live",30.0,39.97,149.99,32.95,,Normal,,,,,,,,,,,
593455,Prismatic Evolutions Mini Tin [Vaporeon],None,https://tcgplayer-cdn.tcgplayer.com/product/593455_200w.jpg,3,23821,https://cpt.tcgcsv.com/7pM6,2026-02-19T18:53:05.243,1,"Eevee & Friends Light Up with Stellar Colors!<br>
From fluffy and fiery to freezing and fanciful, Eevee and its many Evolutions hold a special place in the hearts of Pokémon Trainers across the land! Discover their unique new powers as Stellar Tera Pokémon ex, and look for treasure of your very own across a grand gathering of Pokémon ex from Paldea and beyond. Glittering gems and hidden patterns await at the end of the rainbow in the Pokémon TCG: Scarlet & Violet—Prismatic Evolutions expansion!<br><br>
The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Mini Tins includes:
<br>
<br>2 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>1 art card matching the tin, featuring Vaporeon, Jolteon, Flareon, Espeon, Umbreon, Leafeon, Glaceon or Sylveon
<br>1 coin featuring Eevee",24.99,33.99,44.0,29.58,,Normal,,,,,,,,,,,
593456,Prismatic Evolutions Mini Tin [Jolteon],None,https://tcgplayer-cdn.tcgplayer.com/product/593456_200w.jpg,3,23821,https://cpt.tcgcsv.com/8pM6,2026-02-19T18:52:04.36,1,"Eevee & Friends Light Up with Stellar Colors!<br>
From fluffy and fiery to freezing and fanciful, Eevee and its many Evolutions hold a special place in the hearts of Pokémon Trainers across the land! Discover their unique new powers as Stellar Tera Pokémon ex, and look for treasure of your very own across a grand gathering of Pokémon ex from Paldea and beyond. Glittering gems and hidden patterns await at the end of the rainbow in the Pokémon TCG: Scarlet & Violet—Prismatic Evolutions expansion!<br><br>
The Pokémon TCG: Scarlet & Violet—Prismatic Evolutions Mini Tins includes:
<br>
<br>2 Pokémon TCG: Scarlet & Violet—Prismatic Evolutions booster packs
<br>Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>1 art card matching the tin, featuring Vaporeon, Jolteon, Flareon, Espeon, Umbreon, Leafeon, Glaceon or Sylveon
<br>1 coin featuring Eevee",29.0,39.88,52.0,26.73,,Normal,,,,,,,,,,,
